id,sampleId,pointId,x,y,floor,mapId,sessionId,dataSplit,deviceModel,androidVersion,appVersion,note,sourceMode,moveDirection,intervalMeters,azimuth,ssid,bssid,rssi,frequency,scanFreshness,scanUpdated,duplicateScore,timestamp
69,20260530_203734,P001,207.52043,146.8665,1,F1_M1,S_20260530_170142,TEST,OPPO CPH2737,15,1.0,,MAP_TAP,START,1.5,125.334175,Hidden SSID,c0:c7:0a:96:e1:e8,-68,2437,FRESH,true,0.0,1780144654856
70,20260530_203734,P001,207.52043,146.8665,1,F1_M1,S_20260530_170142,TEST,OPPO CPH2737,15,1.0,,MAP_TAP,START,1.5,125.334175,Hidden SSID,c0:c7:0a:56:e1:e8,-68,2437,FRESH,true,0.0,1780144654856
71,20260530_203734,P001,207.52043,146.8665,1,F1_M1,S_20260530_170142,TEST,OPPO CPH2737,15,1.0,,MAP_TAP,START,1.5,125.334175,EHS_PLAZA,c0:c7:0a:16:e1:e8,-68,2437,FRESH,true,0.0,1780144654856
72,20260530_203734,P001,207.52043,146.8665,1,F1_M1,S_20260530_170142,TEST,OPPO CPH2737,15,1.0,,MAP_TAP,START,1.5,125.334175,DudooPos(second),cc:28:aa:b2:58:d2,-68,2422,FRESH,true,0.0,1780144654856
73,20260530_203734,P001,207.52043,146.8665,1,F1_M1,S_20260530_170142,TEST,OPPO CPH2737,15,1.0,,MAP_TAP,START,1.5,125.334175,ibon wifi,ca:e3:ce:67:2f:5d,-69,5240,FRESH,true,0.0,1780144654856
74,20260530_203734,P001,207.52043,146.8665,1,F1_M1,S_20260530_170142,TEST,OPPO CPH2737,15,1.0,,MAP_TAP,START,1.5,125.334175,EHS_PLAZA,c0:c7:0a:16:e0:58,-69,2462,FRESH,true,0.0,1780144654856
75,20260530_203734,P001,207.52043,146.8665,1,F1_M1,S_20260530_170142,TEST,OPPO CPH2737,15,1.0,,MAP_TAP,START,1.5,125.334175,UNIPCSC-OPN,ce:e3:ce:67:2f:5d,-69,5240,FRESH,true,0.0,1780144654856
76,20260530_203734,P001,207.52043,146.8665,1,F1_M1,S_20260530_170142,TEST,OPPO CPH2737,15,1.0,,MAP_TAP,START,1.5,125.334175,Hidden SSID,c0:c7:0a:56:e2:f9,-69,2437,FRESH,true,0.0,1780144654856
77,20260530_203734,P001,207.52043,146.8665,1,F1_M1,S_20260530_170142,TEST,OPPO CPH2737,15,1.0,,MAP_TAP,START,1.5,125.334175,UNIPCSC-WT,c4:e3:ce:67:2f:5d,-69,5240,FRESH,true,0.0,1780144654856
78,20260530_203734,P001,207.52043,146.8665,1,F1_M1,S_20260530_170142,TEST,OPPO CPH2737,15,1.0,,MAP_TAP,START,1.5,125.334175,OMO_office,c0:c7:0a:d6:e2:f8,-70,2437,FRESH,true,0.0,1780144654856
